pibs_payload/source_id,pibs_payload/generation_time,pibs_payload/current_position/0,pibs_payload/current_position/1,,,pibs_payload/current_position/2,pibs_payload/msg_num
b827ebefdb50,1539884635,41.70012167,-86.239365,circle1,red,210.3,1373
b827ebefdb50,1539884635,41.70012167,-86.239365,circle1,red,210.3,1374
b827ebefdb50,1539884635,41.70012167,-86.239365,circle1,red,210.4,1375
b827ebefdb50,1539884635,41.70012167,-86.239365,circle1,red,210.4,1376
b827ebefdb50,1539884636,41.70012167,-86.239365,circle1,red,210.4,1377
b827ebefdb50,1539884636,41.70012167,-86.239365,circle1,red,210.4,1378
b827ebefdb50,1539884636,41.70012167,-86.23936667,circle1,red,210.5,1379
b827ebefdb50,1539884637,41.70012167,-86.23936667,circle1,red,210.5,1380
b827ebefdb50,1539884637,41.70012167,-86.23936667,circle1,red,210.5,1381
b827ebefdb50,1539884637,41.70012167,-86.239365,circle1,red,210.5,1382
b827ebefdb50,1539884638,41.70012167,-86.239365,circle1,red,210.5,1383
b827ebefdb50,1539884638,41.70012167,-86.239365,circle1,red,210.5,1384
b827ebefdb50,1539884638,41.70012,-86.239365,circle1,red,210.6,1385
b827ebefdb50,1539884639,41.70012,-86.239365,circle1,red,210.6,1386
b827ebefdb50,1539884639,41.70012,-86.239365,circle1,red,210.6,1387
b827ebefdb50,1539884639,41.70012,-86.239365,circle1,red,210.6,1388
b827ebefdb50,1539884640,41.70011667,-86.239365,circle1,red,210.6,1390
b827ebefdb50,1539884640,41.70011667,-86.239365,circle1,red,210.6,1391
b827ebefdb50,1539884640,41.700115,-86.239365,circle1,red,210.7,1392
b827ebefdb50,1539884641,41.700115,-86.239365,circle1,red,210.7,1393
b827ebefdb50,1539884641,41.700115,-86.239365,circle1,red,210.7,1394
b827ebefdb50,1539884641,41.700115,-86.23936333,circle1,red,210.7,1395
b827ebefdb50,1539884642,41.700115,-86.23936333,circle1,red,210.7,1396
b827ebefdb50,1539884642,41.700115,-86.23936333,circle1,red,210.7,1397
b827ebefdb50,1539884642,41.700115,-86.23936333,circle1,red,210.7,1398
b827ebefdb50,1539884642,41.70011667,-86.23936333,circle1,red,210.7,1399
b827ebefdb50,1539884643,41.70011667,-86.23936333,circle1,red,210.7,1400
b827ebefdb50,1539884643,41.70011667,-86.23936333,circle1,red,210.7,1401
b827ebefdb50,1539884643,41.70011667,-86.23936333,circle1,red,210.7,1402
b827ebefdb50,1539884644,41.70011667,-86.23936333,circle1,red,210.7,1403
b827ebefdb50,1539884644,41.70011667,-86.23936333,circle1,red,210.7,1404
b827ebefdb50,1539884644,41.70011667,-86.23936167,circle1,red,210.7,1405
b827ebefdb50,1539884645,41.70011667,-86.23936167,circle1,red,210.7,1406
b827ebefdb50,1539884645,41.70011667,-86.23936167,circle1,red,210.7,1407
b827ebefdb50,1539884645,41.70011667,-86.23936167,circle1,red,210.7,1408
b827ebefdb50,1539884645,41.70011833,-86.23936167,circle1,red,210.8,1409
b827ebefdb50,1539884646,41.70011833,-86.23936167,circle1,red,210.8,1410
b827ebefdb50,1539884646,41.70011833,-86.23936167,circle1,red,210.8,1411
b827ebefdb50,1539884646,41.70012,-86.23936167,circle1,red,210.8,1412
b827ebefdb50,1539884647,41.70012,-86.23936167,circle1,red,210.8,1413
b827ebefdb50,1539884647,41.70012,-86.23936167,circle1,red,210.8,1414
b827ebefdb50,1539884647,41.70012,-86.23936167,circle1,red,210.8,1415
b827ebefdb50,1539884648,41.70012,-86.23936167,circle1,red,210.8,1416
b827ebefdb50,1539884648,41.70012,-86.23936167,circle1,red,210.8,1417
b827ebefdb50,1539884648,41.70012,-86.23936167,circle1,red,210.8,1418
b827ebefdb50,1539884649,41.70012167,-86.23936,circle1,red,210.8,1420
b827ebefdb50,1539884649,41.70012167,-86.23936,circle1,red,210.8,1421
b827ebefdb50,1539884649,41.70012333,-86.23936,circle1,red,210.9,1422
b827ebefdb50,1539884650,41.70012333,-86.23936,circle1,red,210.9,1423
b827ebefdb50,1539884650,41.70012333,-86.23936,circle1,red,210.9,1424
b827ebefdb50,1539884650,41.700125,-86.23935667,circle1,red,210.8,1425
b827ebefdb50,1539884651,41.700125,-86.23935667,circle1,red,210.8,1426
b827ebefdb50,1539884651,41.700125,-86.23935667,circle1,red,210.8,1427
b827ebefdb50,1539884651,41.700125,-86.23935667,circle1,red,210.8,1428
b827ebefdb50,1539884651,41.700125,-86.239355,circle1,red,210.8,1429
b827ebefdb50,1539884652,41.700125,-86.239355,circle1,red,210.8,1430
b827ebefdb50,1539884652,41.700125,-86.239355,circle1,red,210.8,1431
b827ebefdb50,1539884652,41.700125,-86.23935333,circle1,red,210.8,1432
b827ebefdb50,1539884653,41.700125,-86.23935333,circle1,red,210.8,1433
b827ebefdb50,1539884653,41.700125,-86.23935333,circle1,red,210.8,1434
b827ebefdb50,1539884653,41.70012833,-86.23935167,circle1,red,210.7,1435
b827ebefdb50,1539884654,41.70012833,-86.23935167,circle1,red,210.7,1436
b827ebefdb50,1539884654,41.70012833,-86.23935167,circle1,red,210.7,1437
b827ebefdb50,1539884654,41.70012833,-86.23935167,circle1,red,210.7,1438
b827ebefdb50,1539884654,41.70012833,-86.23935,circle1,red,210.8,1439
b827ebefdb50,1539884655,41.70012833,-86.23935,circle1,red,210.8,1440
b827ebefdb50,1539884655,41.70012833,-86.23935,circle1,red,210.8,1441
b827ebefdb50,1539884655,41.70013,-86.23934833,circle1,red,210.8,1442
b827ebefdb50,1539884656,41.70013,-86.23934833,circle1,red,210.8,1443
b827ebefdb50,1539884656,41.70013,-86.23934833,circle1,red,210.8,1444
b827ebefdb50,1539884656,41.70013,-86.23934667,circle1,red,210.8,1445
b827ebefdb50,1539884657,41.70013,-86.23934667,circle1,red,210.8,1446
b827ebefdb50,1539884657,41.70013,-86.23934667,circle1,red,210.8,1447
b827ebefdb50,1539884657,41.70013,-86.23934667,circle1,red,210.8,1448
b827ebefdb50,1539884657,41.70013,-86.239345,circle1,red,210.7,1449
b827ebefdb50,1539884658,41.70013,-86.239345,circle1,red,210.7,1450
b827ebefdb50,1539884658,41.70013,-86.239345,circle1,red,210.7,1451
b827ebefdb50,1539884658,41.70013167,-86.239345,circle1,red,210.7,1452
b827ebefdb50,1539884659,41.70013167,-86.239345,circle1,red,210.7,1453
b827ebefdb50,1539884659,41.70013167,-86.239345,circle1,red,210.7,1454
b827ebefdb50,1539884659,41.70013167,-86.23934667,circle1,red,210.7,1455
b827ebefdb50,1539884660,41.70013167,-86.23934667,circle1,red,210.7,1456
b827ebefdb50,1539884660,41.70013167,-86.23934667,circle1,red,210.7,1457
b827ebefdb50,1539884660,41.70013167,-86.23934667,circle1,red,210.7,1458
b827ebefdb50,1539884660,41.70013167,-86.23934667,circle1,red,210.7,1459
b827ebefdb50,1539884661,41.70013167,-86.23934667,circle1,red,210.7,1460
b827ebefdb50,1539884661,41.70013167,-86.23934667,circle1,red,210.7,1461
b827ebefdb50,1539884661,41.70013167,-86.23935,circle1,red,210.7,1462
b827ebefdb50,1539884662,41.70013167,-86.23935,circle1,red,210.7,1463
b827ebefdb50,1539884662,41.70013167,-86.23935,circle1,red,210.7,1464
b827ebefdb50,1539884662,41.70013333,-86.23935333,circle1,red,210.6,1465
b827ebefdb50,1539884663,41.70013333,-86.23935333,circle1,red,210.6,1466
b827ebefdb50,1539884663,41.70013333,-86.23935333,circle1,red,210.6,1467
b827ebefdb50,1539884663,41.70013333,-86.23935333,circle1,red,210.6,1468
b827ebefdb50,1539884663,41.70013333,-86.23935333,circle1,red,210.6,1469
b827ebefdb50,1539884664,41.70013333,-86.23935333,circle1,red,210.6,1470
b827ebefdb50,1539884664,41.70013333,-86.23935333,circle1,red,210.6,1471
b827ebefdb50,1539884664,41.70013333,-86.239355,circle1,red,210.3,1472
b827ebefdb50,1539884665,41.70013333,-86.239355,circle1,red,210.3,1473
b827ebefdb50,1539884665,41.70013333,-86.239355,circle1,red,210.3,1474
b827ebefdb50,1539884665,41.700135,-86.23935833,circle1,red,210.1,1475
b827ebefdb50,1539884666,41.700135,-86.23935833,circle1,red,210.1,1476
b827ebefdb50,1539884666,41.700135,-86.23935833,circle1,red,210.1,1477
b827ebefdb50,1539884666,41.700135,-86.23936,circle1,red,210.1,1478
b827ebefdb50,1539884667,41.700135,-86.23936,circle1,red,210.1,1479
b827ebefdb50,1539884667,41.700135,-86.23936,circle1,red,210.1,1480
b827ebefdb50,1539884667,41.700135,-86.23936,circle1,red,210.1,1481
b827ebefdb50,1539884667,41.70013333,-86.23936167,circle1,red,210,1482
b827ebefdb50,1539884668,41.70013333,-86.23936167,circle1,red,210,1483
b827ebefdb50,1539884668,41.70013333,-86.23936167,circle1,red,210,1484
b827ebefdb50,1539884668,41.70013333,-86.239365,circle1,red,210,1485
b827ebefdb50,1539884669,41.70013333,-86.239365,circle1,red,210,1487
b827ebefdb50,1539884669,41.70013167,-86.23936833,circle1,red,210,1488
b827ebefdb50,1539884670,41.70013167,-86.23936833,circle1,red,210,1489
b827ebefdb50,1539884670,41.70013167,-86.23936833,circle1,red,210,1490
b827ebefdb50,1539884670,41.70013167,-86.23936833,circle1,red,210,1491
b827ebefdb50,1539884670,41.70013333,-86.23937,circle1,red,209.9,1492
b827ebefdb50,1539884671,41.70013333,-86.23937,circle1,red,209.9,1493
b827ebefdb50,1539884671,41.70013333,-86.23937,circle1,red,209.9,1494
b827ebefdb50,1539884671,41.70013333,-86.23937167,circle1,red,209.9,1495
b827ebefdb50,1539884672,41.70013333,-86.23937167,circle1,red,209.9,1496
b827ebefdb50,1539884672,41.70013333,-86.23937167,circle1,red,209.9,1497
b827ebefdb50,1539884672,41.70013333,-86.23937167,circle1,red,209.9,1498
b827ebefdb50,1539884673,41.70013333,-86.23937167,circle1,red,209.9,1499
b827ebefdb50,1539884673,41.70013333,-86.23937167,circle1,red,209.9,1500
b827ebefdb50,1539884673,41.70013333,-86.23937167,circle1,red,209.9,1501
b827ebefdb50,1539884673,41.70013333,-86.23937167,circle1,red,209.9,1502
b827ebefdb50,1539884674,41.70013333,-86.23937167,circle1,red,209.9,1503
b827ebefdb50,1539884674,41.70013333,-86.23937167,circle1,red,209.9,1504
b827ebefdb50,1539884674,41.70013333,-86.23937,circle1,red,210,1505
b827ebefdb50,1539884675,41.70013333,-86.23937,circle1,red,210,1506
b827ebefdb50,1539884675,41.70013333,-86.23937,circle1,red,210,1507
b827ebefdb50,1539884675,41.70013167,-86.23937,circle1,red,210,1508
b827ebefdb50,1539884676,41.70013167,-86.23937,circle1,red,210,1509
b827ebefdb50,1539884676,41.70013167,-86.23937,circle1,red,210,1510
b827ebefdb50,1539884676,41.70013167,-86.23937,circle1,red,210,1511
b827ebefdb50,1539884676,41.70013,-86.23936833,circle1,red,210.1,1512
b827ebefdb50,1539884677,41.70013,-86.23936833,circle1,red,210.1,1513
b827ebefdb50,1539884677,41.70013,-86.23936833,circle1,red,210.1,1514
b827ebefdb50,1539884677,41.70012833,-86.23936833,circle1,red,210.2,1515
b827ebefdb50,1539884678,41.70012833,-86.23936833,circle1,red,210.2,1516
b827ebefdb50,1539884678,41.70012833,-86.23936833,circle1,red,210.2,1517
b827ebefdb50,1539884678,41.70012667,-86.23936833,circle1,red,210.3,1518
b827ebefdb50,1539884679,41.70012667,-86.23936833,circle1,red,210.3,1519
b827ebefdb50,1539884679,41.70012667,-86.23936833,circle1,red,210.3,1520
b827ebefdb50,1539884679,41.70012667,-86.23936833,circle1,red,210.3,1521
b827ebefdb50,1539884679,41.700125,-86.23936833,circle1,red,210.4,1522
b827ebefdb50,1539884680,41.700125,-86.23936833,circle1,red,210.4,1523
b827ebefdb50,1539884680,41.700125,-86.23936833,circle1,red,210.4,1524
b827ebefdb50,1539884680,41.700125,-86.23936833,circle1,red,210.4,1525
b827ebefdb50,1539884681,41.700125,-86.23936833,circle1,red,210.4,1526
b827ebefdb50,1539884681,41.700125,-86.23936833,circle1,red,210.4,1527
b827ebefdb50,1539884681,41.700125,-86.23936833,circle1,red,210.5,1528
b827ebefdb50,1539884682,41.700125,-86.23936833,circle1,red,210.5,1529
b827ebefdb50,1539884682,41.700125,-86.23936833,circle1,red,210.5,1530
b827ebefdb50,1539884682,41.700125,-86.23936833,circle1,red,210.5,1531
b827ebefdb50,1539884682,41.70012333,-86.23936833,circle1,red,210.6,1532
b827ebefdb50,1539884683,41.70012333,-86.23936833,circle1,red,210.6,1533
b827ebefdb50,1539884683,41.70012333,-86.23936833,circle1,red,210.6,1534
b827ebefdb50,1539884683,41.70012167,-86.23937,circle1,red,210.7,1535
b827ebefdb50,1539884684,41.70012167,-86.23937,circle1,red,210.7,1536
b827ebefdb50,1539884684,41.70012167,-86.23937,circle1,red,210.7,1537
b827ebefdb50,1539884684,41.70012333,-86.23936833,circle1,red,210.7,1538
b827ebefdb50,1539884685,41.70012333,-86.23936833,circle1,red,210.7,1539
b827ebefdb50,1539884685,41.70012333,-86.23936833,circle1,red,210.7,1540
b827ebefdb50,1539884685,41.70012333,-86.23936833,circle1,red,210.7,1541
b827ebefdb50,1539884685,41.70012167,-86.23936833,circle1,red,210.7,1542
b827ebefdb50,1539884686,41.70012167,-86.23936833,circle1,red,210.7,1543
b827ebefdb50,1539884686,41.70012167,-86.23936833,circle1,red,210.7,1544
b827ebefdb50,1539884686,41.70012,-86.23937,circle1,red,210.8,1545
b827ebefdb50,1539884687,41.70012,-86.23937,circle1,red,210.8,1546
b827ebefdb50,1539884687,41.70012,-86.23937,circle1,red,210.8,1547
b827ebefdb50,1539884687,41.70012,-86.23937,circle1,red,211,1548
b827ebefdb50,1539884688,41.70012,-86.23937,circle1,red,211,1549
b827ebefdb50,1539884688,41.70012,-86.23937,circle1,red,211,1550
b827ebefdb50,1539884688,41.70012,-86.23937,circle1,red,211,1551
b827ebefdb50,1539884688,41.70012,-86.23937,circle1,red,211.1,1552
b827ebefdb50,1539884689,41.70012,-86.23937,circle1,red,211.1,1553
b827ebefdb50,1539884689,41.70012,-86.23937,circle1,red,211.1,1554
b827ebefdb50,1539884689,41.70012,-86.23937,circle1,red,211.2,1555
b827ebefdb50,1539884690,41.70012,-86.23937,circle1,red,211.2,1556
b827ebefdb50,1539884690,41.70012,-86.23937,circle1,red,211.2,1557
b827ebefdb50,1539884690,41.70012333,-86.23937167,circle1,red,211.3,1558
b827ebefdb50,1539884691,41.70012333,-86.23937167,circle1,red,211.3,1559
b827ebefdb50,1539884691,41.70012333,-86.23937167,circle1,red,211.3,1560
b827ebefdb50,1539884691,41.70012333,-86.23937167,circle1,red,211.3,1561
b827ebefdb50,1539884692,41.70012667,-86.23937,circle1,red,211.5,1562
b827ebefdb50,1539884692,41.70012667,-86.23937,circle1,red,211.5,1563
b827ebefdb50,1539884692,41.70012667,-86.23937,circle1,red,211.5,1564
b827ebefdb50,1539884692,41.70013,-86.23937,circle1,red,211.6,1565
b827ebefdb50,1539884693,41.70013,-86.23937,circle1,red,211.6,1566
b827ebefdb50,1539884693,41.70013,-86.23937,circle1,red,211.6,1567
b827ebefdb50,1539884693,41.70013333,-86.23937,circle1,red,211.6,1568
b827ebefdb50,1539884694,41.70013333,-86.23937,circle1,red,211.6,1569
b827ebefdb50,1539884694,41.70013333,-86.23937,circle1,red,211.6,1570
b827ebefdb50,1539884694,41.70013333,-86.23937,circle1,red,211.6,1571
b827ebefdb50,1539884695,41.70013333,-86.23936833,circle1,red,211.6,1572
b827ebefdb50,1539884695,41.70013333,-86.23936833,circle1,red,211.6,1573
b827ebefdb50,1539884695,41.70013333,-86.23936833,circle1,red,211.6,1574
b827ebefdb50,1539884695,41.700135,-86.23936833,circle1,red,211.7,1575
b827ebefdb50,1539884696,41.700135,-86.23936833,circle1,red,211.7,1576
b827ebefdb50,1539884696,41.700135,-86.23936833,circle1,red,211.7,1577
b827ebefdb50,1539884696,41.700135,-86.23936833,circle1,red,211.6,1578
b827ebefdb50,1539884697,41.700135,-86.23936833,circle1,red,211.6,1579
b827ebefdb50,1539884697,41.700135,-86.23936833,circle1,red,211.6,1580
b827ebefdb50,1539884697,41.700135,-86.23936833,circle1,red,211.6,1581
b827ebefdb50,1539884698,41.70013667,-86.23936833,circle1,red,211.6,1582
b827ebefdb50,1539884698,41.70013667,-86.23936833,circle1,red,211.6,1583
b827ebefdb50,1539884698,41.70013667,-86.23936833,circle1,red,211.6,1584
b827ebefdb50,1539884698,41.70013833,-86.23937,circle1,red,211.5,1585
b827ebefdb50,1539884699,41.70013833,-86.23937,circle1,red,211.5,1586
b827ebefdb50,1539884699,41.70013833,-86.23937,circle1,red,211.5,1587
b827ebefdb50,1539884699,41.70014167,-86.23937,circle1,red,211.4,1588
b827ebefdb50,1539884700,41.70014167,-86.23937,circle1,red,211.4,1589
b827ebefdb50,1539884700,41.70014167,-86.23937,circle1,red,211.4,1590
b827ebefdb50,1539884700,41.70014167,-86.23937,circle1,red,211.4,1591
b827ebefdb50,1539884701,41.70014333,-86.23937167,circle1,red,211.4,1592
b827ebefdb50,1539884701,41.70014333,-86.23937167,circle1,red,211.4,1593
b827ebefdb50,1539884701,41.70014333,-86.23937167,circle1,red,211.4,1594
b827ebefdb50,1539884701,41.700145,-86.239375,circle1,red,211.3,1595
b827ebefdb50,1539884702,41.700145,-86.239375,circle1,red,211.3,1596
b827ebefdb50,1539884702,41.700145,-86.239375,circle1,red,211.3,1597
b827ebefdb50,1539884702,41.70014833,-86.23937667,circle1,red,211.2,1598
b827ebefdb50,1539884703,41.70014833,-86.23937667,circle1,red,211.2,1599
b827ebefdb50,1539884703,41.70014833,-86.23937667,circle1,red,211.2,1600
b827ebefdb50,1539884703,41.70014833,-86.23937667,circle1,red,211.2,1601
b827ebefdb50,1539884704,41.70015,-86.23937833,circle1,red,211.1,1602
b827ebefdb50,1539884704,41.70015,-86.23937833,circle1,red,211.1,1603
b827ebefdb50,1539884704,41.70015,-86.23937833,circle1,red,211.1,1604
b827ebefdb50,1539884704,41.70015167,-86.23937833,circle1,red,211,1605
b827ebefdb50,1539884705,41.70015167,-86.23937833,circle1,red,211,1606
b827ebefdb50,1539884705,41.70015167,-86.23937833,circle1,red,211,1607
b827ebefdb50,1539884705,41.70015167,-86.23938,circle1,red,210.9,1608
b827ebefdb50,1539884706,41.70015167,-86.23938,circle1,red,210.9,1609
b827ebefdb50,1539884706,41.70015167,-86.23938,circle1,red,210.9,1610
b827ebefdb50,1539884706,41.70015167,-86.23938,circle1,red,210.9,1611
b827ebefdb50,1539884707,41.70015333,-86.23938,circle1,red,210.8,1612
b827ebefdb50,1539884707,41.70015333,-86.23938,circle1,red,210.8,1613
b827ebefdb50,1539884707,41.70015333,-86.23938,circle1,red,210.8,1614
b827ebefdb50,1539884707,41.70015333,-86.23938,circle1,red,210.7,1615
b827ebefdb50,1539884708,41.70015333,-86.23938,circle1,red,210.7,1616
b827ebefdb50,1539884708,41.70015333,-86.23938,circle1,red,210.7,1617
b827ebefdb50,1539884708,41.70015333,-86.23938,circle1,red,210.7,1618
b827ebefdb50,1539884709,41.70015333,-86.23938,circle1,red,210.7,1619
b827ebefdb50,1539884709,41.70015333,-86.23938,circle1,red,210.7,1620
b827ebefdb50,1539884709,41.70015333,-86.23938,circle1,red,210.7,1621
b827ebefdb50,1539884710,41.700155,-86.23937833,circle1,red,210.5,1622
b827ebefdb50,1539884710,41.700155,-86.23937833,circle1,red,210.5,1623
b827ebefdb50,1539884710,41.700155,-86.23937833,circle1,red,210.5,1624
b827ebefdb50,1539884710,41.700155,-86.23937833,circle1,red,210.5,1625
b827ebefdb50,1539884711,41.700155,-86.23937833,circle1,red,210.5,1626
b827ebefdb50,1539884711,41.700155,-86.23937833,circle1,red,210.5,1627
b827ebefdb50,1539884711,41.70015833,-86.23937667,circle1,red,210.4,1628
b827ebefdb50,1539884712,41.70015833,-86.23937667,circle1,red,210.4,1629
b827ebefdb50,1539884712,41.70015833,-86.23937667,circle1,red,210.4,1630
b827ebefdb50,1539884712,41.70016,-86.23937333,circle1,red,210.2,1631
b827ebefdb50,1539884713,41.70016,-86.23937333,circle1,red,210.2,1632
b827ebefdb50,1539884713,41.70016,-86.23937333,circle1,red,210.2,1633
b827ebefdb50,1539884713,41.70016,-86.23937333,circle1,red,210.2,1634
b827ebefdb50,1539884714,41.70016,-86.23937333,circle1,red,210.2,1635
b827ebefdb50,1539884714,41.70016,-86.23937333,circle1,red,210.2,1636
b827ebefdb50,1539884714,41.70016,-86.23937333,circle1,red,210.2,1637
b827ebefdb50,1539884714,41.70016333,-86.23937333,circle1,red,210.1,1638
b827ebefdb50,1539884715,41.70016333,-86.23937333,circle1,red,210.1,1639
b827ebefdb50,1539884715,41.70016333,-86.23937333,circle1,red,210.1,1640
b827ebefdb50,1539884715,41.70016333,-86.23937333,circle1,red,210.1,1641
b827ebefdb50,1539884716,41.70016167,-86.23937333,circle1,red,210.1,1642
b827ebefdb50,1539884716,41.70016167,-86.23937333,circle1,red,210.1,1643
b827ebefdb50,1539884716,41.70016167,-86.23937333,circle1,red,210.1,1644
b827ebefdb50,1539884717,41.70016167,-86.23937333,circle1,red,210.1,1645
b827ebefdb50,1539884717,41.70016167,-86.23937333,circle1,red,210.1,1646
b827ebefdb50,1539884717,41.70016167,-86.23937333,circle1,red,210.1,1647
b827ebefdb50,1539884717,41.70016,-86.23937167,circle1,red,210.2,1648
b827ebefdb50,1539884718,41.70016,-86.23937167,circle1,red,210.2,1649
b827ebefdb50,1539884718,41.70016,-86.23937167,circle1,red,210.2,1650
b827ebefdb50,1539884718,41.70016,-86.23937333,circle1,red,210.3,1651
b827ebefdb50,1539884719,41.70016,-86.23937333,circle1,red,210.3,1652
b827ebefdb50,1539884719,41.70016,-86.23937333,circle1,red,210.3,1653
b827ebefdb50,1539884719,41.70016,-86.23937333,circle1,red,210.3,1654
b827ebefdb50,1539884720,41.70016,-86.23937333,circle1,red,210.3,1655
b827ebefdb50,1539884720,41.70016,-86.23937333,circle1,red,210.3,1656
b827ebefdb50,1539884720,41.70016,-86.23937333,circle1,red,210.3,1657
b827ebefdb50,1539884720,41.70015833,-86.239375,circle1,red,210.2,1658
b827ebefdb50,1539884721,41.70015833,-86.239375,circle1,red,210.2,1659
b827ebefdb50,1539884721,41.70015833,-86.239375,circle1,red,210.2,1660
b827ebefdb50,1539884722,41.70015833,-86.23937667,circle1,red,210.1,1662
b827ebefdb50,1539884722,41.70015833,-86.23937667,circle1,red,210.1,1663
b827ebefdb50,1539884722,41.70015833,-86.23937667,circle1,red,210.1,1664
b827ebefdb50,1539884723,41.70015833,-86.23937833,circle1,red,210.1,1665
b827ebefdb50,1539884723,41.70015833,-86.23937833,circle1,red,210.1,1666
b827ebefdb50,1539884723,41.70015833,-86.23937833,circle1,red,210.1,1667
b827ebefdb50,1539884723,41.70015667,-86.23938,circle1,red,210.1,1668
b827ebefdb50,1539884724,41.70015667,-86.23938,circle1,red,210.1,1669
b827ebefdb50,1539884724,41.70015667,-86.23938,circle1,red,210.1,1670
b827ebefdb50,1539884724,41.70015667,-86.23938167,circle1,red,210.1,1671
b827ebefdb50,1539884725,41.70015667,-86.23938167,circle1,red,210.1,1672
b827ebefdb50,1539884725,41.70015667,-86.23938167,circle1,red,210.1,1673
b827ebefdb50,1539884725,41.70015667,-86.23938167,circle1,red,210.1,1674
b827ebefdb50,1539884726,41.700155,-86.23938333,circle1,red,210.2,1675
b827ebefdb50,1539884726,41.700155,-86.23938333,circle1,red,210.2,1676
b827ebefdb50,1539884726,41.700155,-86.23938333,circle1,red,210.2,1677
b827ebefdb50,1539884726,41.70015333,-86.239385,circle1,red,210.1,1678
b827ebefdb50,1539884727,41.70015333,-86.239385,circle1,red,210.1,1679
b827ebefdb50,1539884727,41.70015333,-86.239385,circle1,red,210.1,1680
b827ebefdb50,1539884727,41.70015167,-86.23938667,circle1,red,210.1,1681
b827ebefdb50,1539884728,41.70015167,-86.23938667,circle1,red,210.1,1683
b827ebefdb50,1539884728,41.70015167,-86.23938667,circle1,red,210.1,1684
b827ebefdb50,1539884729,41.70015167,-86.23938833,circle1,red,210,1685
b827ebefdb50,1539884729,41.70015167,-86.23938833,circle1,red,210,1686
b827ebefdb50,1539884729,41.70015167,-86.23938833,circle1,red,210,1687
b827ebefdb50,1539884729,41.70015167,-86.23939,circle1,red,209.9,1688
b827ebefdb50,1539884730,41.70015167,-86.23939,circle1,red,209.9,1689
b827ebefdb50,1539884730,41.70015167,-86.23939,circle1,red,209.9,1690
b827ebefdb50,1539884730,41.70015,-86.23939,circle1,red,209.9,1691
b827ebefdb50,1539884731,41.70015,-86.23939,circle1,red,209.9,1692
b827ebefdb50,1539884731,41.70015,-86.23939,circle1,red,209.9,1693
b827ebefdb50,1539884731,41.70015,-86.23939,circle1,red,209.9,1694
b827ebefdb50,1539884732,41.70015,-86.23939167,circle1,red,209.9,1695
b827ebefdb50,1539884732,41.70015,-86.23939167,circle1,red,209.9,1696
b827ebefdb50,1539884732,41.70015,-86.23939167,circle1,red,209.9,1697
b827ebefdb50,1539884732,41.70015,-86.23939333,circle1,red,209.9,1698
b827ebefdb50,1539884733,41.70015,-86.23939333,circle1,red,209.9,1699
b827ebefdb50,1539884733,41.70015,-86.23939333,circle1,red,209.9,1700
b827ebefdb50,1539884733,41.70015,-86.239395,circle1,red,210.1,1701
b827ebefdb50,1539884734,41.70015,-86.239395,circle1,red,210.1,1702
b827ebefdb50,1539884734,41.70015,-86.239395,circle1,red,210.1,1703
b827ebefdb50,1539884734,41.70015,-86.239395,circle1,red,210.1,1704
b827ebefdb50,1539884735,41.70015,-86.23939667,circle1,red,210,1705
b827ebefdb50,1539884735,41.70015,-86.23939667,circle1,red,210,1706
b827ebefdb50,1539884735,41.70015,-86.23939667,circle1,red,210,1707
b827ebefdb50,1539884736,41.70015,-86.23939833,circle1,red,210,1709
b827ebefdb50,1539884736,41.70015,-86.23939833,circle1,red,210,1710
b827ebefdb50,1539884736,41.70015,-86.2394,circle1,red,210,1711
b827ebefdb50,1539884737,41.70015,-86.2394,circle1,red,210,1713
b827ebefdb50,1539884737,41.70015,-86.2394,circle1,red,210,1714
b827ebefdb50,1539884738,41.70015,-86.23940167,circle1,red,210.1,1715
b827ebefdb50,1539884738,41.70015,-86.23940167,circle1,red,210.1,1716
b827ebefdb50,1539884738,41.70015,-86.23940167,circle1,red,210.1,1717
b827ebefdb50,1539884738,41.70014833,-86.23940333,circle1,red,210.2,1718
b827ebefdb50,1539884739,41.70014833,-86.23940333,circle1,red,210.2,1719
b827ebefdb50,1539884739,41.70014833,-86.23940333,circle1,red,210.2,1720
b827ebefdb50,1539884739,41.70014833,-86.23940333,circle1,red,210.2,1721
b827ebefdb50,1539884740,41.70014833,-86.23940333,circle1,red,210.2,1722
b827ebefdb50,1539884740,41.70014833,-86.23940333,circle1,red,210.2,1724
b827ebefdb50,1539884741,41.70014833,-86.23940667,circle1,red,210.3,1725
b827ebefdb50,1539884741,41.70014833,-86.23940667,circle1,red,210.3,1726
b827ebefdb50,1539884741,41.70014833,-86.23940667,circle1,red,210.3,1727
b827ebefdb50,1539884741,41.70014833,-86.23940833,circle1,red,210.4,1728
b827ebefdb50,1539884742,41.70014833,-86.23940833,circle1,red,210.4,1729
b827ebefdb50,1539884742,41.70014833,-86.23940833,circle1,red,210.4,1730
b827ebefdb50,1539884742,41.70014833,-86.23940833,circle1,red,210.4,1731
b827ebefdb50,1539884743,41.70014833,-86.23940833,circle1,red,210.4,1732
b827ebefdb50,1539884743,41.70014833,-86.23940833,circle1,red,210.4,1733
b827ebefdb50,1539884743,41.70014833,-86.23940833,circle1,red,210.4,1734
b827ebefdb50,1539884744,41.70014833,-86.23941,circle1,red,210.6,1735
b827ebefdb50,1539884744,41.70014833,-86.23941,circle1,red,210.6,1736
