pibs_payload/source_id,pibs_payload/generation_time,pibs_payload/current_position/0,pibs_payload/current_position/1,pibs_payload/current_position/2,pibs_payload/msg_num
b827ebf014ce,1539884397.38,41.700286667,-86.242031667,215.9,633
b827ebefdb50,1539884397.48,41.700151667,-86.239426667,222.7,585
b827ebf014ce,1539884397.68,41.700286667,-86.242031667,215.9,634
b827ebefdb50,1539884397.78,41.700151667,-86.239426667,222.7,586
b827ebf014ce,1539884397.98,41.700286667,-86.242031667,215.9,635
b827ebefdb50,1539884398.08,41.700151667,-86.239426667,222.7,587
b827ebf014ce,1539884398.28,41.700288333,-86.242053333,215.8,636
b827ebefdb50,1539884398.38,41.700151667,-86.239426667,222.7,588
b827ebf014ce,1539884398.59,41.700288333,-86.242053333,215.8,637
b827ebefdb50,1539884398.68,41.700151667,-86.239426667,222.7,589
b827ebf014ce,1539884398.88,41.700288333,-86.242053333,215.8,638
b827ebefdb50,1539884398.98,41.700151667,-86.239426667,222.7,590
b827ebf014ce,1539884399.18,41.700288333,-86.242053333,215.8,639
b827ebefdb50,1539884399.28,41.700151667,-86.239426667,222.7,591
b827ebf014ce,1539884399.49,41.700288333,-86.242076667,215.8,640
b827ebefdb50,1539884399.58,41.700151667,-86.239426667,222.7,592
b827ebf014ce,1539884399.79,41.700288333,-86.242076667,215.8,641
b827ebefdb50,1539884399.89,41.700151667,-86.239426667,222.7,593
b827ebf014ce,1539884400.09,41.700288333,-86.242076667,215.8,642
b827ebefdb50,1539884400.19,41.700151667,-86.239426667,222.7,594
b827ebf014ce,1539884400.39,41.700286667,-86.2421,215.9,643
b827ebefdb50,1539884400.49,41.700151667,-86.239426667,222.7,595
b827ebf014ce,1539884400.69,41.700286667,-86.2421,215.9,644
b827ebefdb50,1539884400.79,41.700151667,-86.239426667,222.7,596
b827ebf014ce,1539884400.99,41.700286667,-86.2421,215.9,645
b827ebefdb50,1539884401.09,41.700151667,-86.239425,222.8,597
b827ebf014ce,1539884401.29,41.700283333,-86.24212,215.8,646
b827ebefdb50,1539884401.39,41.700151667,-86.239425,222.8,598
b827ebf014ce,1539884401.59,41.700283333,-86.24212,215.8,647
b827ebefdb50,1539884401.69,41.700151667,-86.239425,222.8,599
b827ebf014ce,1539884401.89,41.700283333,-86.24212,215.8,648
b827ebefdb50,1539884401.99,41.700151667,-86.239425,222.8,600
b827ebf014ce,1539884402.19,41.700283333,-86.24212,215.8,649
b827ebefdb50,1539884402.29,41.700151667,-86.239425,222.8,601
b827ebf014ce,1539884402.49,41.700281667,-86.24214,216,650
b827ebefdb50,1539884402.59,41.700151667,-86.239425,222.8,602
b827ebf014ce,1539884402.79,41.700281667,-86.24214,216,651
b827ebefdb50,1539884402.89,41.700151667,-86.239425,222.8,603
b827ebf014ce,1539884403.1,41.700281667,-86.24214,216,652
b827ebefdb50,1539884403.19,41.700151667,-86.239425,222.8,604
b827ebf014ce,1539884403.4,41.70028,-86.242158333,216,653
b827ebefdb50,1539884403.5,41.700151667,-86.239425,222.8,605
b827ebf014ce,1539884403.7,41.70028,-86.242158333,216,654
b827ebefdb50,1539884403.8,41.700153333,-86.239425,222.8,606
b827ebf014ce,1539884404.0,41.70028,-86.242158333,216,655
b827ebefdb50,1539884404.1,41.700153333,-86.239425,222.8,607
b827ebf014ce,1539884404.3,41.700278333,-86.242178333,216.2,656
b827ebefdb50,1539884404.4,41.700153333,-86.239425,222.8,608
b827ebf014ce,1539884404.6,41.700278333,-86.242178333,216.2,657
b827ebefdb50,1539884404.7,41.700153333,-86.239425,222.8,609
b827ebf014ce,1539884404.9,41.700278333,-86.242178333,216.2,658
b827ebefdb50,1539884405.0,41.700153333,-86.239425,222.8,610
b827ebf014ce,1539884405.2,41.700278333,-86.242178333,216.2,659
b827ebefdb50,1539884405.3,41.700153333,-86.239425,222.8,611
b827ebf014ce,1539884405.5,41.700271667,-86.242195,216.3,660
b827ebefdb50,1539884405.6,41.700153333,-86.239425,222.8,612
b827ebf014ce,1539884405.8,41.700271667,-86.242195,216.3,661
b827ebefdb50,1539884405.9,41.700153333,-86.239425,222.9,613
b827ebf014ce,1539884406.1,41.700271667,-86.242195,216.3,662
b827ebefdb50,1539884406.2,41.700153333,-86.239425,222.9,614
b827ebf014ce,1539884406.4,41.700266667,-86.242211667,216.5,663
b827ebefdb50,1539884406.5,41.700153333,-86.239425,222.9,615
b827ebf014ce,1539884406.71,41.700266667,-86.242211667,216.5,664
b827ebefdb50,1539884406.81,41.700153333,-86.239426667,222.9,616
b827ebf014ce,1539884407.01,41.700266667,-86.242211667,216.5,665
b827ebefdb50,1539884407.11,41.700153333,-86.239426667,222.9,617
b827ebf014ce,1539884407.31,41.700265,-86.24223,216.6,666
b827ebefdb50,1539884407.41,41.700153333,-86.239426667,222.9,618
b827ebf014ce,1539884407.61,41.700265,-86.24223,216.6,667
b827ebefdb50,1539884407.7,41.700153333,-86.239426667,222.9,619
b827ebf014ce,1539884407.91,41.700265,-86.24223,216.6,668
b827ebefdb50,1539884408.01,41.700155,-86.239426667,222.9,620
b827ebf014ce,1539884408.21,41.700265,-86.24223,216.6,669
b827ebefdb50,1539884408.31,41.700155,-86.239426667,222.9,621
b827ebf014ce,1539884408.51,41.700263333,-86.242251667,216.7,670
b827ebefdb50,1539884408.61,41.700155,-86.239426667,222.9,622
b827ebf014ce,1539884408.81,41.700263333,-86.242251667,216.7,671
b827ebefdb50,1539884408.91,41.700156667,-86.239426667,222.9,623
b827ebf014ce,1539884409.11,41.700263333,-86.242251667,216.7,672
b827ebefdb50,1539884409.21,41.700156667,-86.239426667,222.9,624
b827ebf014ce,1539884409.41,41.70026,-86.24227,216.7,673
b827ebefdb50,1539884409.51,41.700156667,-86.239426667,222.9,625
b827ebf014ce,1539884409.71,41.70026,-86.24227,216.7,674
b827ebefdb50,1539884409.81,41.700156667,-86.239426667,222.9,626
b827ebf014ce,1539884410.01,41.70026,-86.24227,216.7,675
b827ebefdb50,1539884410.11,41.700156667,-86.239426667,222.9,627
b827ebf014ce,1539884410.31,41.70026,-86.242288333,216.7,676
b827ebefdb50,1539884410.41,41.700156667,-86.239426667,222.9,628
b827ebf014ce,1539884410.61,41.70026,-86.242288333,216.7,677
b827ebefdb50,1539884410.71,41.700156667,-86.239426667,222.9,629
b827ebf014ce,1539884410.91,41.70026,-86.242288333,216.7,678
b827ebefdb50,1539884411.01,41.700158333,-86.23943,223.2,630
b827ebf014ce,1539884411.21,41.70026,-86.242288333,216.7,679
b827ebefdb50,1539884411.31,41.700158333,-86.23943,223.2,631
b827ebf014ce,1539884411.52,41.700258333,-86.242306667,216.8,680
b827ebefdb50,1539884411.62,41.700158333,-86.23943,223.2,632
b827ebf014ce,1539884411.82,41.700258333,-86.242306667,216.8,681
b827ebefdb50,1539884411.92,41.700156667,-86.239431667,223.4,633
b827ebf014ce,1539884412.12,41.700258333,-86.242306667,216.8,682
b827ebefdb50,1539884412.22,41.700156667,-86.239431667,223.4,634
b827ebf014ce,1539884412.42,41.700256667,-86.242321667,216.8,683
b827ebefdb50,1539884412.52,41.700156667,-86.239431667,223.4,635
b827ebf014ce,1539884412.72,41.700256667,-86.242321667,216.8,684
b827ebefdb50,1539884412.82,41.700158333,-86.239433333,223.6,636
b827ebf014ce,1539884413.02,41.700256667,-86.242321667,216.8,685
b827ebefdb50,1539884413.12,41.700158333,-86.239433333,223.6,637
b827ebf014ce,1539884413.32,41.700253333,-86.242336667,216.9,686
b827ebefdb50,1539884413.42,41.700158333,-86.239433333,223.6,638
b827ebf014ce,1539884413.62,41.700253333,-86.242336667,216.9,687
b827ebefdb50,1539884413.72,41.700158333,-86.239433333,223.6,639
b827ebf014ce,1539884413.92,41.700253333,-86.242336667,216.9,688
b827ebefdb50,1539884414.02,41.700158333,-86.239433333,223.6,640
b827ebf014ce,1539884414.22,41.700253333,-86.242336667,216.9,689
b827ebefdb50,1539884414.32,41.700158333,-86.239433333,223.6,641
b827ebf014ce,1539884414.52,41.70025,-86.242353333,216.6,690
b827ebefdb50,1539884414.63,41.700158333,-86.239433333,223.6,642
b827ebf014ce,1539884414.82,41.70025,-86.242353333,216.6,691
b827ebefdb50,1539884414.93,41.700158333,-86.239433333,223.6,643
b827ebf014ce,1539884415.12,41.70025,-86.242353333,216.6,692
b827ebefdb50,1539884415.23,41.700158333,-86.239433333,223.6,644
b827ebf014ce,1539884415.42,41.700248333,-86.24237,216.5,693
b827ebefdb50,1539884415.53,41.700158333,-86.239433333,223.6,645
b827ebf014ce,1539884415.73,41.700248333,-86.24237,216.5,694
b827ebefdb50,1539884415.83,41.700158333,-86.239433333,223.6,646
b827ebf014ce,1539884416.03,41.700248333,-86.24237,216.5,695
b827ebefdb50,1539884416.13,41.700158333,-86.239433333,223.6,647
b827ebf014ce,1539884416.33,41.700245,-86.242385,216.5,696
b827ebefdb50,1539884416.43,41.700158333,-86.239433333,223.6,648
b827ebf014ce,1539884416.63,41.700245,-86.242385,216.5,697
b827ebefdb50,1539884416.73,41.700158333,-86.239433333,223.6,649
b827ebf014ce,1539884416.93,41.700245,-86.242385,216.5,698
b827ebefdb50,1539884417.03,41.700158333,-86.239433333,223.6,650
b827ebf014ce,1539884417.23,41.700245,-86.242385,216.5,699
b827ebefdb50,1539884417.33,41.700158333,-86.239433333,223.6,651
b827ebf014ce,1539884417.53,41.70024,-86.242403333,216.7,700
b827ebefdb50,1539884417.63,41.700158333,-86.239433333,223.6,652
b827ebf014ce,1539884417.83,41.70024,-86.242403333,216.7,701
b827ebefdb50,1539884417.94,41.700158333,-86.239433333,223.6,653
b827ebf014ce,1539884418.13,41.70024,-86.242403333,216.7,702
b827ebefdb50,1539884418.24,41.700158333,-86.239433333,223.6,654
b827ebf014ce,1539884418.43,41.700235,-86.24242,217,703
b827ebefdb50,1539884418.54,41.700158333,-86.239433333,223.6,655
b827ebf014ce,1539884418.74,41.700235,-86.24242,217,704
b827ebefdb50,1539884418.84,41.700158333,-86.239433333,223.6,656
b827ebf014ce,1539884419.03,41.700235,-86.24242,217,705
b827ebefdb50,1539884419.14,41.700158333,-86.239433333,223.6,657
b827ebf014ce,1539884419.33,41.700231667,-86.242433333,217.2,706
b827ebefdb50,1539884419.44,41.700158333,-86.239433333,223.6,658
b827ebf014ce,1539884419.63,41.700231667,-86.242433333,217.2,707
b827ebefdb50,1539884419.74,41.700158333,-86.239433333,223.6,659
b827ebf014ce,1539884419.93,41.700231667,-86.242433333,217.2,708
b827ebefdb50,1539884420.04,41.700158333,-86.239433333,223.6,660
b827ebf014ce,1539884420.24,41.700231667,-86.242433333,217.2,709
b827ebefdb50,1539884420.34,41.700158333,-86.239433333,223.6,661
b827ebf014ce,1539884420.54,41.700228333,-86.24245,217.4,710
b827ebefdb50,1539884420.64,41.700158333,-86.239433333,223.6,662
b827ebf014ce,1539884420.84,41.700228333,-86.24245,217.4,711
b827ebefdb50,1539884420.94,41.700158333,-86.239436667,223.7,663
b827ebf014ce,1539884421.14,41.700228333,-86.24245,217.4,712
b827ebefdb50,1539884421.24,41.700158333,-86.239436667,223.7,664
b827ebf014ce,1539884421.44,41.700226667,-86.242463333,217.4,713
b827ebefdb50,1539884421.54,41.700158333,-86.239436667,223.7,665
b827ebf014ce,1539884421.74,41.700226667,-86.242463333,217.4,714
b827ebefdb50,1539884421.84,41.700158333,-86.239438333,223.8,666
b827ebf014ce,1539884422.04,41.700226667,-86.242463333,217.4,715
b827ebefdb50,1539884422.14,41.700158333,-86.239438333,223.8,667
b827ebf014ce,1539884422.34,41.700228333,-86.242478333,217.4,716
b827ebefdb50,1539884422.45,41.700158333,-86.239438333,223.8,668
b827ebf014ce,1539884422.64,41.700228333,-86.242478333,217.4,717
b827ebefdb50,1539884422.75,41.700158333,-86.239438333,223.8,669
b827ebf014ce,1539884422.94,41.700228333,-86.242478333,217.4,718
b827ebefdb50,1539884423.05,41.700158333,-86.23944,223.9,670
b827ebf014ce,1539884423.25,41.700228333,-86.242496667,217.3,719
b827ebefdb50,1539884423.35,41.700158333,-86.23944,223.9,671
b827ebf014ce,1539884423.55,41.700228333,-86.242496667,217.3,720
b827ebefdb50,1539884423.65,41.700158333,-86.23944,223.9,672
b827ebf014ce,1539884423.85,41.700228333,-86.242496667,217.3,721
b827ebefdb50,1539884423.95,41.700158333,-86.23944,224,673
b827ebf014ce,1539884424.15,41.700228333,-86.242496667,217.3,722
b827ebefdb50,1539884424.25,41.700158333,-86.23944,224,674
b827ebf014ce,1539884424.45,41.70023,-86.242511667,217.3,723
b827ebefdb50,1539884424.55,41.700158333,-86.23944,224,675
b827ebf014ce,1539884424.75,41.70023,-86.242511667,217.3,724
b827ebefdb50,1539884424.85,41.700158333,-86.23944,224,676
b827ebf014ce,1539884425.05,41.70023,-86.242511667,217.3,725
b827ebefdb50,1539884425.15,41.700158333,-86.23944,224,677
b827ebf014ce,1539884425.35,41.700231667,-86.242528333,217.2,726
b827ebefdb50,1539884425.45,41.700158333,-86.23944,224,678
b827ebf014ce,1539884425.65,41.700231667,-86.242528333,217.2,727
b827ebefdb50,1539884425.75,41.700158333,-86.23944,224,679
b827ebf014ce,1539884425.95,41.700231667,-86.242528333,217.2,728
b827ebefdb50,1539884426.06,41.700158333,-86.239441667,224,680
b827ebf014ce,1539884426.25,41.700231667,-86.242548333,217,729
b827ebefdb50,1539884426.36,41.700158333,-86.239441667,224,681
b827ebf014ce,1539884426.56,41.700231667,-86.242548333,217,730
b827ebefdb50,1539884426.66,41.700158333,-86.239441667,224,682
b827ebf014ce,1539884426.86,41.700231667,-86.242548333,217,731
b827ebefdb50,1539884426.96,41.700158333,-86.239441667,224,683
b827ebf014ce,1539884427.16,41.700231667,-86.242548333,217,732
b827ebefdb50,1539884427.26,41.700158333,-86.239441667,224,684
b827ebf014ce,1539884427.46,41.700231667,-86.242568333,216.7,733
b827ebefdb50,1539884427.56,41.700158333,-86.239441667,224,685
b827ebf014ce,1539884427.76,41.700231667,-86.242568333,216.7,734
b827ebefdb50,1539884427.86,41.700158333,-86.239441667,224,686
b827ebf014ce,1539884428.06,41.700231667,-86.242568333,216.7,735
b827ebefdb50,1539884428.16,41.700158333,-86.239441667,224,687
b827ebf014ce,1539884428.36,41.700231667,-86.242588333,216.5,736
b827ebefdb50,1539884428.46,41.700158333,-86.239441667,224,688
b827ebf014ce,1539884428.66,41.700231667,-86.242588333,216.5,737
b827ebefdb50,1539884428.76,41.700158333,-86.239441667,224,689
b827ebf014ce,1539884428.96,41.700231667,-86.242588333,216.5,738
b827ebefdb50,1539884429.06,41.700158333,-86.239441667,224,690
b827ebf014ce,1539884429.27,41.700235,-86.242615,216.1,739
b827ebefdb50,1539884429.37,41.700158333,-86.239441667,224,691
b827ebf014ce,1539884429.56,41.700235,-86.242615,216.1,740
b827ebefdb50,1539884429.67,41.700158333,-86.239441667,224,692
b827ebf014ce,1539884429.87,41.700235,-86.242615,216.1,741
b827ebefdb50,1539884429.97,41.700158333,-86.239441667,224,693
b827ebf014ce,1539884430.17,41.700235,-86.242615,216.1,742
b827ebefdb50,1539884430.27,41.700158333,-86.239441667,224,694
b827ebf014ce,1539884430.47,41.700236667,-86.242638333,215.5,743
b827ebefdb50,1539884430.57,41.700158333,-86.239441667,224,695
b827ebf014ce,1539884430.77,41.700236667,-86.242638333,215.5,744
b827ebefdb50,1539884430.87,41.700158333,-86.239441667,224,696
b827ebf014ce,1539884431.07,41.700236667,-86.242638333,215.5,745
b827ebefdb50,1539884431.17,41.700158333,-86.239441667,224,697
b827ebf014ce,1539884431.37,41.700236667,-86.242661667,215,746
b827ebefdb50,1539884431.47,41.700158333,-86.239441667,224,698
b827ebf014ce,1539884431.67,41.700236667,-86.242661667,215,747
b827ebefdb50,1539884431.77,41.700158333,-86.239441667,224,699
b827ebf014ce,1539884431.97,41.700236667,-86.242661667,215,748
b827ebefdb50,1539884432.07,41.700158333,-86.239441667,224,700
b827ebf014ce,1539884432.27,41.700235,-86.242683333,214.7,749
b827ebefdb50,1539884432.38,41.700158333,-86.239441667,224,701
b827ebf014ce,1539884432.57,41.700235,-86.242683333,214.7,750
b827ebefdb50,1539884432.68,41.700158333,-86.239441667,224,702
b827ebf014ce,1539884432.87,41.700235,-86.242683333,214.7,751
b827ebefdb50,1539884432.98,41.700158333,-86.239441667,224,703
b827ebf014ce,1539884433.17,41.700235,-86.242683333,214.7,752
b827ebefdb50,1539884433.28,41.700158333,-86.239441667,224,704
b827ebf014ce,1539884433.47,41.700231667,-86.242705,214.4,753
b827ebefdb50,1539884433.58,41.700158333,-86.239441667,224,705
b827ebf014ce,1539884433.78,41.700231667,-86.242705,214.4,754
b827ebefdb50,1539884433.88,41.700158333,-86.239441667,224,706
b827ebf014ce,1539884434.08,41.700231667,-86.242705,214.4,755
b827ebefdb50,1539884434.18,41.700158333,-86.239441667,224,707
b827ebf014ce,1539884434.38,41.70023,-86.242728333,214,756
b827ebefdb50,1539884434.48,41.700158333,-86.239441667,224,708
b827ebf014ce,1539884434.68,41.70023,-86.242728333,214,757
b827ebefdb50,1539884434.79,41.700158333,-86.239441667,224,709
b827ebf014ce,1539884434.98,41.70023,-86.242728333,214,758
b827ebefdb50,1539884435.09,41.700158333,-86.239441667,224,710
b827ebf014ce,1539884435.28,41.700228333,-86.24275,213.9,759
b827ebefdb50,1539884435.39,41.700158333,-86.239441667,224,711
b827ebf014ce,1539884435.58,41.700228333,-86.24275,213.9,760
b827ebefdb50,1539884435.69,41.700158333,-86.239441667,224,712
b827ebf014ce,1539884435.88,41.700228333,-86.24275,213.9,761
b827ebefdb50,1539884435.99,41.700158333,-86.239441667,224,713
b827ebf014ce,1539884436.19,41.700228333,-86.24275,213.9,762
b827ebefdb50,1539884436.29,41.700158333,-86.239441667,224,714
b827ebf014ce,1539884436.49,41.700228333,-86.242771667,213.7,763
b827ebefdb50,1539884436.59,41.700158333,-86.239441667,224,715
b827ebf014ce,1539884436.79,41.700228333,-86.242771667,213.7,764
b827ebefdb50,1539884436.89,41.700158333,-86.239441667,224,716
b827ebf014ce,1539884437.09,41.700228333,-86.242771667,213.7,765
b827ebefdb50,1539884437.19,41.700158333,-86.239441667,224,717
b827ebf014ce,1539884437.39,41.70023,-86.242796667,213.7,766
b827ebefdb50,1539884437.49,41.700158333,-86.239441667,224,718
b827ebf014ce,1539884437.69,41.70023,-86.242796667,213.7,767
b827ebefdb50,1539884437.79,41.700158333,-86.239441667,224,719
b827ebf014ce,1539884437.99,41.70023,-86.242796667,213.7,768
b827ebefdb50,1539884438.09,41.700158333,-86.239441667,224,720
b827ebf014ce,1539884438.29,41.70023,-86.242816667,213.6,769
b827ebefdb50,1539884438.39,41.700158333,-86.239441667,224,721
b827ebf014ce,1539884438.59,41.70023,-86.242816667,213.6,770
b827ebefdb50,1539884438.69,41.700158333,-86.239441667,224,722
b827ebf014ce,1539884438.89,41.70023,-86.242816667,213.6,771
b827ebefdb50,1539884439.0,41.700158333,-86.239441667,224,723
b827ebf014ce,1539884439.19,41.70023,-86.242816667,213.6,772
b827ebefdb50,1539884439.3,41.700158333,-86.239441667,224,724
b827ebf014ce,1539884439.49,41.700226667,-86.242838333,213.6,773
b827ebefdb50,1539884439.6,41.700158333,-86.239441667,224,725
b827ebf014ce,1539884439.8,41.700226667,-86.242838333,213.6,774
b827ebefdb50,1539884439.9,41.700158333,-86.239441667,224,726
b827ebf014ce,1539884440.1,41.700226667,-86.242838333,213.6,775
b827ebefdb50,1539884440.2,41.700158333,-86.239441667,224,727
b827ebf014ce,1539884440.4,41.700225,-86.24286,213.5,776
b827ebefdb50,1539884440.5,41.700158333,-86.239441667,224,728
b827ebf014ce,1539884440.7,41.700225,-86.24286,213.5,777
b827ebefdb50,1539884440.8,41.700158333,-86.239441667,224,729
b827ebf014ce,1539884441.0,41.700225,-86.24286,213.5,778
b827ebefdb50,1539884441.1,41.700158333,-86.239441667,224,730
b827ebf014ce,1539884441.3,41.700221667,-86.242881667,213.7,779
b827ebefdb50,1539884441.4,41.700158333,-86.239441667,224,731
b827ebf014ce,1539884441.6,41.700221667,-86.242881667,213.7,780
b827ebefdb50,1539884441.7,41.700158333,-86.239441667,224,732
b827ebf014ce,1539884441.9,41.700221667,-86.242881667,213.7,781
b827ebefdb50,1539884442.01,41.700158333,-86.239441667,224,733
b827ebf014ce,1539884442.21,41.700221667,-86.242881667,213.7,782
b827ebefdb50,1539884442.31,41.700158333,-86.239441667,224,734
b827ebf014ce,1539884442.5,41.700218333,-86.242901667,214.1,783
b827ebefdb50,1539884442.61,41.700158333,-86.239441667,224,735
b827ebf014ce,1539884442.81,41.700218333,-86.242901667,214.1,784
b827ebefdb50,1539884442.91,41.700158333,-86.239441667,224,736
b827ebf014ce,1539884443.11,41.700218333,-86.242901667,214.1,785
b827ebefdb50,1539884443.21,41.700158333,-86.239441667,224,737
b827ebf014ce,1539884443.41,41.700215,-86.242921667,214.2,786
b827ebefdb50,1539884443.51,41.700158333,-86.239441667,224,738
b827ebf014ce,1539884443.71,41.700215,-86.242921667,214.2,787
b827ebefdb50,1539884443.81,41.700158333,-86.239441667,224,739
b827ebf014ce,1539884444.01,41.700215,-86.242921667,214.2,788
b827ebefdb50,1539884444.11,41.700158333,-86.239441667,224,740
b827ebf014ce,1539884444.31,41.700205,-86.24294,213.8,789
b827ebefdb50,1539884444.41,41.700158333,-86.239441667,224,741
b827ebf014ce,1539884444.61,41.700205,-86.24294,213.8,790
b827ebefdb50,1539884444.71,41.700158333,-86.239441667,224,742
b827ebf014ce,1539884444.91,41.700205,-86.24294,213.8,791
b827ebefdb50,1539884445.01,41.700158333,-86.239443333,224,743
b827ebf014ce,1539884445.21,41.700205,-86.24294,213.8,792
b827ebefdb50,1539884445.31,41.700158333,-86.239443333,224,744
b827ebf014ce,1539884445.51,41.7002,-86.242956667,213.8,793
b827ebefdb50,1539884445.61,41.700158333,-86.239443333,224,745
b827ebf014ce,1539884445.81,41.7002,-86.242956667,213.8,794
b827ebefdb50,1539884445.92,41.700158333,-86.239443333,224,746
b827ebf014ce,1539884446.11,41.7002,-86.242956667,213.8,795
b827ebefdb50,1539884446.22,41.700158333,-86.239443333,224,747
b827ebf014ce,1539884446.41,41.700193333,-86.242975,213.8,796
b827ebefdb50,1539884446.52,41.700158333,-86.239443333,224,748
b827ebf014ce,1539884446.71,41.700193333,-86.242975,213.8,797
b827ebefdb50,1539884446.82,41.700158333,-86.239443333,224,749
b827ebf014ce,1539884447.01,41.700193333,-86.242975,213.8,798
b827ebefdb50,1539884447.12,41.700158333,-86.239443333,224,750
b827ebf014ce,1539884447.31,41.700185,-86.242995,213.8,799
b827ebefdb50,1539884447.42,41.700158333,-86.239443333,224,751
b827ebf014ce,1539884447.62,41.700185,-86.242995,213.8,800
b827ebefdb50,1539884447.72,41.700158333,-86.239443333,224,752
b827ebf014ce,1539884447.92,41.700185,-86.242995,213.8,801
b827ebefdb50,1539884448.02,41.700158333,-86.239443333,224,753
b827ebf014ce,1539884448.22,41.700185,-86.242995,213.8,802
b827ebefdb50,1539884448.32,41.700158333,-86.239443333,224,754
b827ebf014ce,1539884448.52,41.700173333,-86.243013333,213.7,803
b827ebefdb50,1539884448.63,41.700158333,-86.239443333,224,755
b827ebf014ce,1539884448.82,41.700173333,-86.243013333,213.7,804
b827ebefdb50,1539884448.93,41.700158333,-86.239443333,224,756
b827ebf014ce,1539884449.12,41.700173333,-86.243013333,213.7,805
b827ebefdb50,1539884449.23,41.700158333,-86.239443333,224,757
b827ebf014ce,1539884449.42,41.700163333,-86.24303,213.7,806
b827ebefdb50,1539884449.53,41.700158333,-86.239443333,224,758
b827ebf014ce,1539884449.72,41.700163333,-86.24303,213.7,807
b827ebefdb50,1539884449.83,41.700158333,-86.239443333,224,759
b827ebf014ce,1539884450.02,41.700163333,-86.24303,213.7,808
b827ebefdb50,1539884450.13,41.700158333,-86.239441667,224,760
b827ebf014ce,1539884450.32,41.700153333,-86.243045,213.7,809
b827ebefdb50,1539884450.43,41.700158333,-86.239441667,224,761
b827ebf014ce,1539884450.62,41.700153333,-86.243045,213.7,810
b827ebefdb50,1539884450.73,41.700158333,-86.239441667,224,762
b827ebf014ce,1539884450.92,41.700153333,-86.243045,213.7,811
b827ebefdb50,1539884451.03,41.70016,-86.239443333,224.1,763
b827ebf014ce,1539884451.22,41.700153333,-86.243045,213.7,812
b827ebefdb50,1539884451.33,41.70016,-86.239443333,224.1,764
b827ebf014ce,1539884451.53,41.700143333,-86.243058333,213.7,813
b827ebefdb50,1539884451.63,41.70016,-86.239443333,224.1,765
b827ebf014ce,1539884451.83,41.700143333,-86.243058333,213.7,814
b827ebefdb50,1539884451.94,41.70016,-86.239441667,224.1,766
b827ebf014ce,1539884452.13,41.700143333,-86.243058333,213.7,815
b827ebefdb50,1539884452.24,41.70016,-86.239441667,224.1,767
b827ebf014ce,1539884452.43,41.700136667,-86.24307,213.7,816
b827ebefdb50,1539884452.54,41.70016,-86.239441667,224.1,768
b827ebf014ce,1539884452.73,41.700136667,-86.24307,213.7,817
b827ebefdb50,1539884452.84,41.70016,-86.239441667,224.1,769
b827ebf014ce,1539884453.03,41.700136667,-86.24307,213.7,818
b827ebefdb50,1539884453.14,41.70016,-86.239445,224.1,770
b827ebf014ce,1539884453.33,41.700131667,-86.243075,213.7,819
b827ebefdb50,1539884453.44,41.70016,-86.239445,224.1,771
b827ebf014ce,1539884453.63,41.700131667,-86.243075,213.7,820
b827ebefdb50,1539884453.74,41.70016,-86.239445,224.1,772
b827ebf014ce,1539884453.93,41.700131667,-86.243075,213.7,821
b827ebefdb50,1539884454.04,41.70016,-86.239445,224.1,773
b827ebf014ce,1539884454.23,41.700131667,-86.243075,213.7,822
b827ebefdb50,1539884454.34,41.70016,-86.239445,224.1,774
b827ebf014ce,1539884454.53,41.70013,-86.243081667,213.6,823
b827ebefdb50,1539884454.64,41.70016,-86.239445,224.1,775
b827ebf014ce,1539884454.83,41.70013,-86.243081667,213.6,824
b827ebefdb50,1539884454.94,41.70016,-86.239446667,224.2,776
b827ebf014ce,1539884455.14,41.70013,-86.243081667,213.6,825
b827ebefdb50,1539884455.24,41.70016,-86.239446667,224.2,777
b827ebf014ce,1539884455.44,41.700128333,-86.243086667,213.6,826
b827ebefdb50,1539884455.54,41.70016,-86.239446667,224.2,778
b827ebf014ce,1539884455.74,41.700128333,-86.243086667,213.6,827
b827ebefdb50,1539884455.84,41.70016,-86.239446667,224.2,779
b827ebf014ce,1539884456.04,41.700128333,-86.243086667,213.6,828
b827ebefdb50,1539884456.14,41.70016,-86.239448333,224.2,780
b827ebf014ce,1539884456.34,41.700126667,-86.243096667,213.6,829
b827ebefdb50,1539884456.45,41.70016,-86.239448333,224.2,781
b827ebf014ce,1539884456.64,41.700126667,-86.243096667,213.6,830
b827ebefdb50,1539884456.75,41.70016,-86.239448333,224.2,782
b827ebf014ce,1539884456.94,41.700126667,-86.243096667,213.6,831
b827ebefdb50,1539884457.05,41.700161667,-86.239448333,224.3,783
b827ebf014ce,1539884457.24,41.700126667,-86.243096667,213.6,832
b827ebefdb50,1539884457.35,41.700161667,-86.239448333,224.3,784
b827ebf014ce,1539884457.54,41.70012,-86.24311,213.6,833
b827ebefdb50,1539884457.65,41.700161667,-86.239448333,224.3,785
b827ebf014ce,1539884457.84,41.70012,-86.24311,213.6,834
b827ebefdb50,1539884457.95,41.700161667,-86.239448333,224.3,786
b827ebf014ce,1539884458.14,41.70012,-86.24311,213.6,835
b827ebefdb50,1539884458.25,41.700161667,-86.239448333,224.3,787
b827ebf014ce,1539884458.44,41.700115,-86.243123333,213.5,836
b827ebefdb50,1539884458.55,41.700161667,-86.239448333,224.3,788
b827ebf014ce,1539884458.74,41.700115,-86.243123333,213.5,837
b827ebefdb50,1539884458.85,41.700161667,-86.239448333,224.3,789
